actual_price,discount,name,price_without_discount,rating,specification,total_ratings
"₹10,199",,"Nokia 3.2 (Black, 16 GB)",,3.9,"2 GB RAM | 16 GB ROM | Expandable Upto 400 GB,15.9 cm (6.26 inch) Display,13MP Rear Camera | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 429 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Excluding Battery",293 Ratings 
"₹10,999",34% off,"Nokia 5.4 (Dusk, 64 GB)","₹,16,799",3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.23 cm (6.39 inch) HD+ Display,48MP + 5MP + 2MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Battery,Qualcomm Snapdragon 662 Processor,1 Year Manufacturer Warranty for Device and Battery and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase","3,736 Ratings "
"₹19,999",,"Nokia 7.2 (Cyan Green, 64 GB)",,4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP + 8MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 660 Processor,Brand Warranty of 1 Year Available for Mobile","2,790 Ratings "
"₹5,999",,"Nokia 2.1 (Blue & Silver, 8 GB)",,4,"1 GB RAM | 8 GB ROM,13.97 cm (5.5 inch) Display,8MP Rear Camera,4000 mAh Battery,12 months","5,152 Ratings "
"₹9,999",,"Nokia C3 (Sand, 32 GB)",,3.8,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3040 mAh Lithium-ion Battery,SC9863A Octa Core Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","2,326 Ratings "
"₹19,999",,"Nokia 7.2 (Ice, 64 GB)",,4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP + 8MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 660 Processor,Brand Warranty of 1 Year Available for Mobile","2,790 Ratings "
"₹8,999",18% off,"Nokia C20 Plus Smartphone (Ocean Blue, 32 GB)","₹,11,099",3.8,"3 GB RAM | 32 GB ROM,16.51 cm (6.5 inch) HD+ Display,8MP + 2MP | 5MP Front Camera,4950 mAh Li-ion Battery,Unisoc SC9863A Processor,1 year replacement guarantee,Jio Exclusive up to 10% price support. Jio customers can also get additional benefits worth ?4000,V-notch screen,LED flash,expandable up to 128GB,up to 2-days battery life with a 5000 mAh battery,Android 11 Go Edition with 2 years of quarterly security updates,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",165 Ratings 
"₹7,999",23% off,"Nokia C20 Plus Smartphone (Ocean Blue, 32 GB)","₹,10,499",3.9,"2 GB RAM | 32 GB ROM,16.51 cm (6.5 inch) HD+ Display,8MP + 2MP | 5MP Front Camera,5000 mAh Li-ion Battery,Unisoc SC9863A Processor,1 year replacement guarantee,Jio Exclusive up to 10% price support. Jio customers can also get additional benefits worth ?4000,V-notch screen,LED flash,expandable up to 128GB,up to 2-days battery life with a 5000 mAh battery,Android 11 Go Edition with 2 years of quarterly security updates,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",316 Ratings 
"₹1,749",,Nokia 107 Dual SIM,,4.2,"4 MB RAM | Expandable Upto 16 GB,4.57 cm (1.8 inch) NA Display,0.3MP Rear Camera,1020 mAh Battery,1 Year for Mobile & 6 Months for Accessories","3,187 Ratings "
"₹7,999",23% off,"Nokia C20 Plus Smartphone (Dark Grey, 32 GB)","₹,10,499",3.9,"2 GB RAM | 32 GB ROM,16.51 cm (6.5 inch) HD+ Display,8MP + 2MP | 5MP Front Camera,5000 mAh Li-ion Battery,Unisoc SC9863A Processor,1 year replacement guarantee,Jio Exclusive up to 10% price support. Jio customers can also get additional benefits worth ?4000,V-notch screen,LED flash,expandable up to 128GB,up to 2-days battery life with a 5000 mAh battery,Android 11 Go Edition with 2 years of quarterly security updates,1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase",316 Ratings 
"₹1,754",,Nokia 107 Dual SIM,,4.2,"4 MB RAM | Expandable Upto 16 GB,4.57 cm (1.8 inch) NA Display,0.3MP Rear Camera,1020 mAh Battery,1 Year for Mobile & 6 Months for Accessories","3,187 Ratings "
"₹9,990",37% off,"Nokia 5.1 Plus (Black, 64 GB)","₹,15,999",4.1,"4 GB RAM | 64 GB ROM,14.73 cm (5.8 inch) HD+ Display,13MP + 5MP | 8MP Front Camera,3060 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",186 Ratings 
"₹13,199",,"Nokia 5.1 Plus (Black, 32 GB)",,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) HD+ Display,13MP + 5MP | 8MP Front Camera,3060 mAh Battery,MediaTek Helio P60 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","1,76,495 Ratings "
"₹17,999",,"Nokia E6 (Black, 8 GB)",,4,"256 MB RAM | 8 GB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) VGA Display,8MP Rear Camera | 0.3MP Front Camera,1500 mAh Li-Ion Battery,ARM11 Processor,1 Year for Mobile & 6 Months for Accessories",151 Ratings 
"₹3,290",13% off,Nokia 215 4G DS 2020,"₹,3,799",3.8,"64 MB RAM | 128 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1150 mAh Battery,Unisoc Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase","2,817 Ratings "
"₹7,078",,"Nokia 5 (Silver, 16 GB)",,4,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",958 Ratings 
"₹13,900",,"Nokia 3.1 (Blue/Copper, 32 GB)",,4,"3 GB RAM | 32 GB ROM,13.21 cm (5.2 inch) Display,13MP Rear Camera,2990 mAh Battery,1 Year Warranty",680 Ratings 
"₹11,500",,"Nokia 5 (Copper, 16 GB)",,4,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",958 Ratings 
"₹10,999",,"Nokia C 30 (White, 32 GB)",,3.9,"3 GB RAM | 32 GB ROM,17.32 cm (6.82 inch) HD+ Display,13MP + 2MP Dual Rear Camera | 5MP Front Camera | 5MP Front Camera,6000 mAh Li-Polymer Battery,Spreadtrum SC9863A Processor,1 year manufacturer warranty for device and battery and 6 months manufacturer warranty for in-box accessories from the date of purchase",65 Ratings 
"₹7,500",,"Nokia 2.3 (Cyan Green, 32 GB)",,4,"2 GB RAM | 32 GB ROM,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 5MP Dual Front Camera,4000 mAh Battery,MediaTek Helio A22 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","1,765 Ratings "
,,"Nokia Asha 501 (White, 128 MB)",,4,"128 MB ROM | Expandable Upto 32 GB,7.62 cm (3 inch) QVGA Display,3.2MP Rear Camera,1200 mAh Battery,1 Year for Mobile & 6 Months for Accessories",354 Ratings 
"₹6,169",,Nokia 301,,3.3,"64 MB RAM | 64 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,3.2MP Rear Camera,1200 mAh Battery,1 Year for Mobile & 6 Months for Accessories","1,007 Ratings "
"₹10,499",,Nokia Lumia 620 (White),,4.3,"512 MB RAM | Expandable Upto 64 GB,9.68 cm (3.81 inch) WVGA Display,5MP Rear Camera,1300 mAh Battery,Qualcomm Snapdragon S4 Processor,1 Year for Mobile & 6 Months for Accessories","2,129 Ratings "
"₹5,499",,"Nokia 2.1 (Grey / Silver, 8 GB)",,4,"1 GB RAM | 8 GB ROM,13.97 cm (5.5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,4000 mAh Battery,1 Year Manufacturer Warranty","5,152 Ratings "
"₹10,499",,Nokia Lumia 620 (Magenta),,4.3,"512 MB RAM | Expandable Upto 64 GB,9.68 cm (3.81 inch) WVGA Display,5MP Rear Camera,1300 mAh Battery,Qualcomm Snapdragon S4 Processor,1 Year for Mobile & 6 Months for Accessories","2,129 Ratings "
"₹10,499",,Nokia Lumia 620 (Lime Green),,4.3,"512 MB RAM | Expandable Upto 64 GB,9.68 cm (3.81 inch) WVGA Display,5MP Rear Camera,1300 mAh Battery,Qualcomm Snapdragon S4 Processor,1 Year for Mobile & 6 Months for Accessories","2,129 Ratings "
"₹17,999",,Nokia E6,,4.1,"cm Display,1 Year Manufacturer Warranty",24 Ratings 
"₹22,829",,Nokia X7-00,,,cm Display,
"₹13,799",,Nokia C6,,3.3,"cm Display,1 Year Manufacturer Warranty",46 Ratings 
"₹8,999",,Nokia 303,,3.3,"cm Display,1 Year Manufacturer Warranty",91 Ratings 
"₹18,399",,Nokia C7-00,,4.2,"cm Display,1 Year Manufacturer Warranty",6 Ratings 
"₹10,253",,Nokia 300,,3.7,"cm Display,1 Year Manufacturer Warranty",19 Ratings 
"₹34,499",,"Nokia 808 PureView (White, 16 GB)",,4,"512 MB RAM | 16 GB ROM | Expandable Upto 32 GB,10.16 cm (4 inch) NA Display,41MP Rear Camera | 0.3MP Front Camera,1400 mAh Li-Ion Battery,ARM 11 Processor,1 Year for Mobile & 6 Months for Accessories",500 Ratings 
